comment,label_id
"Shop tư vấn chán ghê, khó tính muốn xỉu",0
"Sp nhận đc khác xa cái mình đặt, thất vọng thật sự, từ giờ bye bye shop lun, mua bên lazada còn ok hơn nhiều.",0
"Shop giao lộn đồ rùi nè, hứa hẹn trả hàng mà im luôn 😔",0
"Áo form nhỏ xíu luôn á, 52kg mà mặc XL vẫn bị chật vòng 1 luôn nè.",0
"Sản phẩm chỉ có mỗi cái dây sạc thôi hả shop, ko có củ sạc đi kèm à?",0
Nhìn bộ này cứ như váy chống nắng zậy á.,0
"Vải hơi bí, in hình bị lem lem, 3 cái chật xịt trong 5 cái lun á. Mà shop gói hàng kỹ, phục vụ ok, giao hàng cũng lẹ 👍",0
Ủa sao tui mua lần nữa hong dc nữa zậy ạ?,0
Sản phẩm nhận được ko giống như mình tưởng tượng lắm.,0
Ủa sao mua lại ko đc nữa v bn êi,0
Hàng ok đó shopppeee phục vụ hơi tệ tí.,0
Shop làm ăn cẩu thả ghê.,0
Nhưng chỗ con mình mua phía trên đầu lại may ko dc kỹ cho lắm.,0
"Giày Vans old school hơi cứng với nặng, chạy nhảy ko hợp lắm đâu ạ.",0
Hàng ok mà giặt bị ra màu vs lem tùm lum lun á shop ơii,0
"Quần bị lem màu ghê, mình giặt trước mà mặc dính nước nó lem ra hết làm hỏng lun cái quần jeans của mình.",0
ủa shop ơi sao đặt cái áo này lại giao cái áo khác z ??? Giao hàng sai z sao tin dc nữa trời 😠😠😠,0
"Son lên màu ko chuẩn, dễ trôi lắm ạ",0
"Áo form rộng dã man, dài luốt luốt, mà chất vải cũng bt thuii à.",0
"Trời ơi, hàng nhận y như cái bánh vẽ, khác 1 trời 1 vực so với hình ảnh luôn ý. Thất vọng ê chề, bye bye shop, lần sau qua Lazada mua cho lành, hàng ở đó còn ngon hơn nhiều.",0
"Lần đầu mua đồ xài thấy ok, mua lần 2 thì xài ko dc gì hết. Chat hỏi shop thì 1 tăm hơi cũng ko, thất vọng tràn trề!!!",0
Ối ren bên ngoài ko dc xinh như ảnh shop đăng ạ 🥲,0
"Sản phẩm thì ok lắm luôn, mà cái phần gói quà nhìn hơi kỳ kỳ sao á shop ơi.",0
Sản phẩm dỏm ghê á!,0
Shop gói hàng kiểu j mà tệ vậy trời 🤦‍♀️,0
"Áo này bị xù lông y chang áo cũ, ko giống hình tí nào.",0
"Vì túi ko có khóa kéo mà chỉ có dây thắt thôi (túi này bên trong khác hình khách lắm), bỏ thảm vào là nó cứ bị dính lại với nhau à.",0
"Bực mình ghê, giao sai màu sai size lun ạ.",0
Hàng đẹp mà đế dép hơi bự xíu ha.,0
Giày hơi bự so với size tui thường đi nè.,0
"Shop ơi, cho e 4 sao thui vì gửi nhầm size của e ạ, e đặt L mà shop giao M lun 🤔",0
"Áo nhận bị rách 1 lỗ nhỏ chỗ bụng á shop ơi, hơi buồn xíu ạ.",0
Tệ ghê á!,0
Ko nên mua đồ ở đây đâu ạ.,0
"Chất lượng sản phẩm tệ quá, đặt cái này giao cái kia, bị hư hết. Shop này qua shop khác mà vẫn vậy, ai dám mua nữa.",0
"Loa hơi bé, nghe ko dc to lắm ạ.",0
Dịch vụ của shop tệ quá trời!,0
"Áo bị ngắn ạ, form hơi bé so với mình.",0
Giao xong hàng là bặt vô âm tín lun á shop oi.,0
"Áo rộng quá, ko mặc vừa lun ạ.",0
Tui thấy form nó ko đẹp lắm.,0
"Treo đầu dê bán thịt chó lunnnn, hình sao giao zậy á, khác 1 trời 1 vực. Đặt H-012-A giao H-012-B, trên hình màu xanh giao màu hồng cho con gái, lần 2 rùi nha, ghi chú màu xanh rành rành lun mà vẫn giao sai. Buồn ghê!",0
"Banh chơi dc 2 ngày thì ok, bơm lên bt, mà cứ 2 3 tiếng lại xì rùi :(",0
Đóng xong thấy có mỗi túi bị mẻ mất 3 lạng :(,0
Eo sz M mà hơi chật nha,0
Vải này mặc hơi xù lông nha mn.,0
Áo mỏng dính luôn á shop ơi,0
"Shop ơi, ib rõ ràng rùi mà sao vẫn giao sai màu ạ 🥲",0
"Áo tay hơi ngắn xíu, ko như tui mong đợi lắm :((",0
"sài có mấy hôm đã hỏng rồi, tệ thật sự.",0
"Hàng dỏm, gói hàng cẩu thả ghê á.",0
Chắc chắn sẽ ko bao h quay lại mua đồ của shop này nữa.,0
"Áo form hơi bị rộng dài so với mình lun á, hơi khó mặc tí :<",0
Mua chung 1 set mà mấy cái size nó ko khớp nhau gì hết trơn á.,0
"Ok bạn ơi, mình trang điểm nhanh là ok lun.",0
Áo xấu dã man luôn 😭,0
Đầm nhận về vải khác với hình lắm lun á shop ơi,0
"Đặt màu đỏ đô mà giao màu hồng cánh sen, đặt tay dài giao tay ngắn. Ủa alo?",0
"Nhựa hơi xíu nhìn bt thui, ko đc đẹp lắm ạ.",0
"Anh shipper nói chuyện chán ghê, ko có tí lịch sự nào hết á.",0
Cho em đổi sang cái áo khác được ko ạ?,0
"Sản phẩm chất lượng quá tệ, ko như mong đợi tí nào.",0
Hàng nguyên seal mà giấy hơi mỏng á shop ơi.,0
Rách tí xíu à,0
"Giao sai địa chỉ lun á, shop coi lại tí nha.",0
"Trời ơi, mua 3 bộ mà có 1 bộ xài dc, 2 bộ kia thì như hạch, đúng là lừa đảo, quảng cáo 1 đằng bán 1 nẻo, ai định mua thì né gấp nha mn.",0
"Mỏng dính hà, còn mỏng hơn cái tui đang xài lun á",0
Nhưng mà 2 hộp tím với hồng hơi nhỏ xíu mn ạ 😢.,0
"Giao thiếu hàng rùi shop ơi, đặt 20 chai mà giao có 18 chai, nhắn tin bảo giải quyết mà chờ dài cổ ko thấy đâu hết.",0
"Dù sao shop vẫn ok nên cho 5 sao nha, chứ đồ thì to như cái bao tải vậy á.",0
"Shop k có tâm lắm ạ, trả lời chậm như rùa bò zậy á 🐢",0
"Áo hơi chật nha, vải mềm với ko gọng như hình thật á, mà có cái mùi hơi hắc xíu thôi à.",0
"Chất lượng tệ dã man, vải cứng đơ mặc khó chịu vs bị ngứa lun á.",0
Hàng ở đây xài ko dc ok như mua ở shop lun á 😞,0
Dáng thì ok nha mà đi hơi bị lỏng chân xíu,0
"Hộp bị móp, gói hàng thì sơ sài, giao hàng cx chậm nữa.",0
"Áo đỏ gửi tui nó kỳ kỳ sao á shop ơi, đặt 2 cái mà giao 2 cái khác nhau lun. Cái áo màu đỏ dây nơ nó bị ngắn ạ, còn cái áo kia thì đường may nó hỏng, một bên dài một bên ngắn, form áo may mà ko có eo gì hết trơn. Áo mỏng dính luôn á shop.",0
"Giao hàng lâu rùi vải mỏng xíu, chất lượng ko đc ok lắm 😥",0
Áo xinh mà form hơi bự so với mình tưởng tượng.,0
"Hàng xấu như l*n, ko như hình tí nào.",0
Hàng nhận dc to hơn trong ảnh nha mn ơi.,0
Nhìn bé tí xíu à.,0
"Son 07 đỏ cam mà lên màu lại hồng, làm khô môi ghê í 😔",0
"Shipper giao thiếu món mình chờ mãi, bực ghê.",0
Chất lượng sp này ko ưng lắm ạ,0
"Giao hàng sai béng ruiii, đặt 2 bộ dài tay mà shop giao có 1 dài 1 cộc, bực ghê á 😠",0
Túi áo bị bung chỉ 1 mảng luôn nè.,1
Chân hơi nhức xíu.,1
Chat ib bảo giống hình lắm nè.,1
Gà khô vị ngọt ngon ghê.,1
Shop K rep lẹ nha.,1
Ảnh thật mà shop giao hàng như l*n 🤦‍♀️,1
"Shop ơi, áo hơi chật so vs m tí thui chứ chất lượng ok lắm ạ.",1
"Dùng y chang như mua ở ngoài lun á, ko khác tí nào.",1
Ship lâu ghê á shop ơi ơ,1
"Váy xinh xỉu, vải mỏng nhẹ mát ghê",1
"Vừa rin luôn, lần đầu tiên mua quần ko cần sửa gì hết nè.",1
"Ship lẹ ghê, mới đặt hôm qua mà nay có rùi.",1
49kg mà mặc ko lọt đó ạ.,1
"Quần xinh lắmmm mà hơi ngắn xíu. Shop ghi 9 tấc mà quần có 85cm thui, ai chân dài mặc là hơi bị hụt nha, nhg mà vẫn ok đó ạ.",1
Ko thấy mùi lắm,1
Hàng xinh nhưng mà keo dán hơi yếu nha.,1
"Hàng xinh lắm shop ơi, cảm ơn shop nha 🥰",1
"Shop gói hàng xịn xò, giao hàng cx nhanh mà áo hơi bị nhỏ xíu xiu.",1
"Vải cx ok lắmmm, mà tay áo hơi bị ngắn lun á mn. Có ý định mua thì cứ lướt qua mấy cmt xem hănnn 🤣",1
"Shop bán hàng ok ghê, từ gói hàng đến sản phẩm đều ưng.",1
Màu vải ok ghêeeeee,1
Ok ok ^^!,1
Thấy mí ng mua trc review nên tui lấy nhích lên 1 sz nha mn,1
Form s hơi bị rộng ý ạ.,1
Màu hơi vàng chứ ko phải trắng nha mng.,1
"Bản lề hơi to, chắc hợp với ng nc ngoài hơn là ng Việt mình ý ạ.",1
Đặt 5 cái giao mà giao có 3 cái à shop ơi.,1
"Màu của sp hơi khác so vs ảnh xíu (kiểu đỏ hồng), mà thôi cx okELA.",1
"Vải hơi xấu, chất lượng ko đc đẹp lắm ạ.",1
"Áo thì đường may ok, mà cái khuy nó bị rạch lẹm zô đường may, nhìn kì ghê. Áo lên form cũng tàm tạm, nhx mặc vô thấy già già sao á.",1
"Nhìn bên ngoài thì thấy khá chắc chắn, gọn gàng, còn chất lượng thì phải xài một thời gian mới đánh giá dc.",1
Xinh lém mà hơi mỏng nha.,1
"Quần xinh lắm luôn, nhưng mà hơi ngắn xíu nha mn. Shop ghi 9 tấc mà quần chỉ đc 85cm thôi, ai chân dài là hơi lúm tí nhưng mà vẫn okela.",1
Form hơi rộng so với tui í.,1
"Ok lắm ạ, giá này mà có sp này là quá hợp lý rùi.",1
"Áo màu tối thui hà, ko sáng như ảnh đâu ạ.",1
V1 85 mình đặt sz 38 nha.,1
Hàng hơi bị nhẹ ý.,1
Bấm mãi mới mở dc ạ.,1
Nóng okela mà xài dễ lắm nha,1
"Áo bị nhầm size rồi ạ, ko đúng như mô tả.",1
"Oke la, đáng từng đồng luôn á.",1
"Sản phẩm ok lắm lun, có điều mong shop thêm tem niêm phong cho chắc cú ạ.",1
"Thôi kệ, hết time đổi trả rùi, để em mình mặc cx đc.",1
Mùi hơi khó chịu á ạ,1
Căng đét ạ!,1
Chưa dùng nên chưa biết hiệu quả ra sao ạ.,1
"Ok, shop giao sai màu rùi ạ, ghi trắng mà giao đen lun 🥲",1
Quần mặc lên form đẹp ghê.,1
Còn dùng ổn áp ko thì phải đợi 1 tg nữa mới biết dc.,1
Đường may hơi dúm 2 chỗ nhưng với giá này thì mình thấy ok nha.,1
Áo hơi cũ ở cổ vs ống tay ko giống hình nhưng mặc lên ng thì ok lắm ạ.,1
Cũng ổn nha.,1
"Váy xinh lắm nha mn, mà tui thấy hơi ngắn xíu thui á T.T",1
"Ảnh đăng thì rõ từng sợi len, ai dè gửi cho mình nguyên cuộn nỉ.",1
"Váy đẹp, chất ok mà bị chênh sống lưng tí xíu xiu ạ.",1
"Hàng giao hơi lâu, mà chất lượng sp cx tàm tạm thôi.",1
So với giá thì ok đó.,1
"Quần may ok lắm lun, vải cũng xịn nữa, chỉ là hơi bị bự so với form ống rộng thui, mình mập nên mua XL rùi mà ống vẫn rộng như váy lun á =)), mn mua thì nên lùi 1 size nha, chắc sẽ vừa đẹp đó.",1
"Ok lần 2 rùi nè, shop ok lắm mọi ngừi ơi ❤",1
"Yêu lắmmmm ạ, shop uy tín nha.",1
Giờ xem lại thì chả thấy cái gì nữa.,1
Thỉnh thoảng có deal 499k ngon á,1
"Ok lun, đúng như hình đăng nha.",1
"Hàng nhận dc xấu quá trời, trầy xước tùm lum, ko ưng tí nào. Lần sau shop nên cho kiểm tra hàng trc khi giao nha.",1
Chất vải mỏng hơn hình quảng cáo xíu nhưng với giá này thì okela nha mn.,1
"Vải mỏng tanh, chất vải bình thường, nói chung là tiền nào của nấy thôi.",1
Áo form rộng mặc lên người siêu mềm mịn.,1
"Shop giao nhầm sz ạ, mà vải ok đó ạ.",1
"Chúc quý khách năm mới zui zẻ, làm ăn phát đạt nha.",1
"Shop ơi lần sau kiểm tra hàng kỹ hơn xíu nha, bộ vàng mình bị rách 2 lỗ chỗ quần mà thui mặc ở nhà cx ko sao.",1
"Nên lấy màu rêu nha mn, vải nó dày dặn với đẹp hơn hẳn mấy màu kia luôn á 😁.",1
Lần sau rút kinh nghiệm nha bạn ơi.,1
"Ủng hộ shop dài dài nha, chất lượng quá ok lunnnn.",1
"Đồ lót thì mn nên đầu tư xíu cho chất lượng nha, đừng ham rẻ kẻo lại phí tiền đó ạ.",1
Áo có size S không shop ơi?,1
"Đồ xịn ghê, đẹp lắm luôn!",1
"Tại sao cứ phải chật chội vậy taaa, rộng rãi nhìn nó thoáng hơn hẳn lunnn!",1
"Hàng giống hình nha, mà form nhỏ hơn chuẩn mn ơi, tui đặt rộng rùi mà vẫn bị nhỏ á 😥",1
Hàng ko giống ảnh cho lắm nha,1
"hàng ok nha, đúng kiểu tiền nào của nấy á.",1
"Shop ơi, e đặt màu kem mà shop giao màu 2 lun ạ huhu.",1
Đóng gói sp bằng hộp giấy như mấy shop khác thì ok hơn đó ạ.,1
Đóng gói cũng bt thôi à.,1
"Áo trắng form oke lắm, cổ áo hơi ôm tí, chất vải ổn áp.",1
"Đóng gói kỹ lưỡng, giao hàng nhanh chóng.",1
"Áo y hình lunnn, vải mặc zô mát lắm ạ",1
Đặt lộn size rồi shop ơi.,1
"Gói hàng ok, shop rep cũng tạm ok ạ.",1
"hàng ok nha, chất lượng tạm dc á",1
"Áo này mặc vào k mỏng k dày, nói chung là tạm ổn so với giá tiền đó bạn.",1
"Chậm quá trời chậm lunnn, chắc do mấy a shipper lười =))",1
Đồ xinh xỉu shop ưiii 😍,1
"Tạm đợi tí nha, soi có 10p là thấy nóng rùi.",1
"K ngờ giao nhanh vãi, làm lỗi kĩ thuật lunnnn.",1
"Shop này banned acc luôn á, ko mua dc nữa rùi 😭",1
"Form thì ổn nha mng, cơ mà eo ôi dáng m63 với vòng 1 bự quá mặc lên hơi kì, ko che đc khuyết điểm lắm.",1
"Hàng về rùi nè, ok la nha.",1
"Đồ ăn ngon, nước hơi mặn tí nhưng riêu cua nhiều với thơm lắm nha, shop cx ok nè.",1
"Chất lượng sản phẩm okela, đúng với giá tiền bỏ ra.",1
"Giao hàng nhanh như 1 cơn gió lun, mà shop gói ghém kiểu j mà rách hết cả túi lun rùi ạ!!!!",1
"Hàng nhận ok, giao cx nhanh lắm ạ",1
Áo tay hơi bị ngắn so với chiều cao 1m52 của mình lun.,1
"Okela, cũng tạm đc, dù nhận hàng ko giống ảnh lắm.",1
"Nay 22/9 rùi đó, mà mới có mấy ngày từ 7/9 thôi.",1
"Chat vs shop thì bảo hàng y ảnh, nhận rùi thấy cx okela.",1
"Áo trắng hơi khác ảnh xíu, còn màu nude thì bị ngả nâu xanh lun á, nhưng mà chất lượng thì ok nha",1
Ủng hộ nhiệt tình lunnnn!,1
Đóng gói kỹ càng lắm nha,1
"Vải hơi xấu, chất lượng ko như mong đợi.",1
Áo mỏng dính à shop ơi.,1
"Hàng ok lắm nha, đẹp xỉu luôn",1
Chơi xíu là hư lun á shop ơi 🥲,1
Quần da màu nude mặc lên nhìn ko xinh bằng quần đen đâu ạ.,1
Balo có vết bẩn ở hai bên túi nha.,1
"Hàng về hơi lâu nhưng mà xịn lắm nha, okela đó mn 👍",1
hàng ko còn quà giống như đã quay qua mây.,1
Xếp vừa đủ thôi đừng nhét chặt quá nè.,1
"Hàng y hình lun nha shop ơi, ok đó 💯",1
K giống ảnh lắm ạ,1
"Đặt màu nhạt mà shop giao màu đậm uổng ghê 😞 mà áo thì xinh, chất lượng okela lắm nhaaa 🥰",1
Cũng ok trong tầm giá đó á.,1
Vải áo hơi mỏng á mn.,1
"Giá ok, chất lượng cũng tạm dc nè.",1
"Áo y hình nha shop, đẹp lắm ạ.",1
Áo hơi bị rộng luôn á.,1
"Hàng ok nha, hơi cứng xíu thôi.",1
"Giày bị lộ keo ở mũi, vs lại đường chỉ bên trong bị gấp nên hơi cấn chân 🥲",1
"Shop giao sai màu rùi ạ, mình đặt màu trắng mà shop giao màu đen :(",1
Màu xanh này nhìn ko xinh như mình tưởng tượng :(,1
Hàng hơi bị cứng nha.,1
"Okela, sẽ quay lại ủng hộ shop nữa nha!",1
Ship 4h nhanh như cái chớp mắt luôn á.,1
Chủ hơi nhỏ xíu í.,1
Form này mặc lên ko đc đẹp lắm mom ạ,1
Tem dán phía sau bóc hơi khó nha mn.,1
"Ối dời ơi, shop cháy hàng nhanh ghê 🥲",1
"Shop ơi, màu với dáng y chang hình lun, ưng ghê!",1
Mua ở ngoài có 100k 3 cái à.,1
Áo ko phải thêu mà toàn hình in mà nhìn chung là ok.,1
"Sản phẩm xịn xò, shop rep tin nhắn nhanh, giao hàng cũng lẹ nữa mà cái hộp mốp méo hết trơn, mở ra thấy tội nghiệp ghê.",1
Hoa giả nha mn.,1
"Túi xinh lắm nhưng mỏng hơn mình tưởng, chất vải cũng ko ưng lắm, ko biết để đồ nặng có bị bung chỉ ko ta? 🤔",1
Hơi nhiều vải ninon á.,1
"Form hơi to xíu ạ, mặc rộng ghê 😅",1
"Shop giao hàng hơi lâu, 3-4 ngày mới nhận đc ạ.",1
Tưởng đâu sale bão táp ai dè ế ẩm.,1
hơi chật xíu thuii mà vải dùng ổn áp nha mn ơiii 👍,1
"Shop ơi, đặt màu kem mà giao màu 2 lun nè hic.",1
"Gói hàng kiểu gì mà nhìn cũ cũ, xấu hoắc zậy trời.",1
"Áo này mặc lên okela, giá cx hợp lý, nhưng tui vẫn ưng cái áo trắng hơn.",1
Form áo rộng y chang hình luôn á.,1
Gói hàng sơ sài ghê á.,1
"Hàng ok nè, dùng tạm dc đó.",1
Áo xinh mà cái mác hơi quê 🤣,1
"Okela lun, sp xài ổn phết á :))",1
"Vải cx ok, giá này thì thấy cx hợp lý rùi.",1
"Màu ko như mô tả, nhìn giống xanh đen hơn là đen hẳn.",1
"Sản phẩm okela chớ sao đăng đủ 5 màu mà shop giao mỗi 3 màu xám, đen, trắng z thớt?",1
"Cái túi gói hàng mỏng dính, cắt nhẹ cái là dính lun lun vào áo 😭",1
"Đặt hôm qua, nhận hôm nay. Okela.",1
"Ok shop ơi, cảm ơn nhìu nha <3",1
"Hàng ok mà hơi bé xíu, còn lại thì ưng lắm ạ.",1
"Shop bảo cho đổi mà lại bắt tốn ship, kiểu gì cũng mất thêm tiền á trời.",1
"Áo xinh lắm lunnn, mà mình thấy form hơi bị rộng xíu, cổ áo hơi bị bựuuu á.",1
Đi học vẫn phải xinh nha.,1
"Áo form nhỏ xíu, size XL mà ngắn cũn à",1
"Em nhận hàng rùi ạ, cái màu da này khác hẳn màu đen nha: dây áo thì dày dặn hơn, ko có cái khoá cài phía sau, phần lót bên trong là cotton chứ ko phải là chất su cho cả cái áo.",1
Ko bị làm sao cả.,1
Triệu bạc cho đôi giày thì đúng là khác bọt thật ạ.,1
Ok hợp lý với giá đó đó ạ.,1
Cũng okela đó.,1
"Cần gì phải nghĩ nhiều mn ơi, cứ quất thôi ạ!",1
"Shop okela, giao hàng nhanh mà áo có hơi ngả vàng tí, ko trắng như ảnh t thấy.",1
"Áo rộng nách quá, chắc phải mang đi sửa lại cho vừa ng đây.",1
"Vải dày dặn, cầm nặng tay lắm nha.",1
"Okela, đáng từng xu luôn á mn ơi 🤩",1
"Hàng ok lắm ạ, mong shop sớm có tem niêm phong cho yên tâm hơn xíu.",1
Áo mới nhận nút đã bung ra lun á.,1
Hàng nhận rùi mà mặc ko lọt vì quần bị nhỏ hơn form ạ 😭,1
mỗi cái mỗi kiểu,1
Chất lượng với kiểu dáng bra ok lắm nha mn,1
"Sản phẩm xịn ghê á, đáng tiền lắm lunnnn",1
"Chăn thì dài ok rùi, mà chiều ngang hẹp quá, đắp ko đủ lun ạ.",1
Bộ đỏ xinh xỉu còn bộ hồng thì hơi nhạt nhẽo ạ.,1
"Quần này form rộng quá trời, bt thôi nha mng.",1
Hàng y hình lun nha,1
Túi xinh ghê nhưng mà hơi nhỏ xíu à.,1
"Quần mới nhận bị lem màu đen lun ạ, đang ngâm xả thử xem có hết ko.",1
"Da khác màu đen hẳn nha: dây áo dày hơn, ko có khoá cài sau lưng, lót trong là cotton chứ ko phải su như áo kia.",1
Ảnh nói lên tất cả nha mn :)),1
"Ối, shop ơi, hàng thì ok mà thiếu 2 cái vỏ hộp rùi nè!",1
"Kem dùng ko có tác dụng j hết, lâu khô mà lại còn bị rát da nữa, da mình nhạy cảm chắc ko hợp rùi 🥲",1
"Hàng chuẩn như hình lun, ưng cái bụng ghê.",1
"Áo form to quá, chắc L mặc rộng lắm, M là vừa đó ạ.",1
"Áo form hơi dài so vs hình quảng cáo, chất vải thì ok mà mặc lên ko đc tôn dáng lắm.",1
Hàng hơi bị bé so với tưởng tượng của mình lun á.,1
Hàng giao sai mẫu rồi shop ơi.,1
"Chất lượng ok đó, dùng tạm dc",1
chất vải hơi nhão xíu mà giá này thì cũng tạm ok đó ạ.,1
"Giày có dính tí bẩn, chân mình đi size 37 bt mà cái này hơi chật xíu, thôi cx ok.",1
Phải sửa lại mới okela ạ.,1
Chất lượng sản phẩm vẫn ổn áp nha mọi người.,1
"Okela, tạm ổn nha.",1
Bàn bị sứt mẻ chỗ góc nha shop ơi,1
Shop giao đúng màu ok nha.,1
"Hàng giống y chang hình chụp lunnn, ưng cái bụng ghê!",1
"Áo mặc lên vừa người ghê, chỉ có cái phần tay áo hơi bó vs mình tí thôi.",1
Cảm ơn shop nhiều lắm nhaaaaa :))),1
Với mấy bạn mà tròn tròn trên 52kg thì mình nghĩ là hơi chật đó nha,1
"Shop uy tín, giao hàng nhanh, sản phẩm y như hình đăng luôn nha.",1
Xinh mà vải mỏng ghê á shop ơi 🤔,1
Muốn hủy đơn là phải nhắn tin xin xỏ mới chịu hủy á.,1
Chừng nào giao thì giao cũng đc ạ.,1
"Shop ok lắm ạ, chỉ là lần sau làm ơn che tên sản phẩm hộ e với ạ, shipper nam giao hàng ngại muốn chết 😂 Nhưng mà đáng tiền mua lắm ạ.",1
Đổi size L rùi mà vẫn chật nè.,1
Nói chung thì với cái giá này thì cũng ok đó bạn,1
"Sản phẩm ok lắm nha, mà giao hơi lâu xíu thuii.",1
Ok lunnnn,1
"Shop rep tin nhắn nhanh, tư vấn có tâm ghê.",1
Vải thì ổn nhưng màu hơi chán.,1
"Trời ơi mua còn dc tặng quà nữa, quá xịnnnnnn",1
Tuần sau sợ bụng to ko vừa lun á 😭,1
Size cũng hơi nhỏ xíu ạ.,1
Màu ko giống ảnh lắm ạ.,1
"Hơi nhăn xíu, nhưng ko sao nè",1
"Giày đi êm chân, mềm và nhẹ lắm, tuy ko quá xuất sắc nhưng okela nha.",1
Ai bị đau bao tử thì ko nên uống nha.,1
"Sản phẩm xài ok nha, ko có j chê",1
Màu với mẫu y chang hình luôn nha.,1
"Ok la, có cái lấy nhầm màu rùi nè.",1
"Hàng y như ảnh lun nha, chất lượng ok lắm ạ",1
"Áo giao tới bị nhăn kinh khủng, dù đã giặt rùi mà vẫn còn nguyên nếp gấp, chắc phải ủi mới thẳng dc. Mặc hơi ngứa xíu.",1
Form hơi bé hơn bt xíu nha ạ,1
"Hàng cũng ok nha mn, tạm thời dùng thấy bt ạ",1
Ok la lắm luôn á,1
"Áo nhận khum đc dài như hình hen, chất vải thì tạm ổn.",1
Shop bảo tặng quà bù mà ko thấy gì hết á.,1
"Vâng, em thấy bụng vẫn hơi to, ko nhỏ hẳn như mấy loại quần em từng mặc ạ.",1
Cảm ơn chị tặng quà cho em nha <3,1
Em 45kg ạ,1
"Áo có mấy vệt đen ở phía sau, ko bik giặt có sạch ko ạ?",1
Mình ko thấy km đâu ạ.,1
Chưa xài nên ko biết sao chứ nhìn cũng ok nè 😀,1
"Hàng y như hình nha shop, ok lắm ạ.",1
"Balô okela nha mng, mà tui ko ưng lém shop hỗ trợ đổi trả nhiệt tình ghê.",1
"Shop ơi, sp y hình nha, mà fom hơi nhỏ xíu, e đặt sz rộng rùi mà vẫn thấy bé.",1
"Vải mềm co giãn okela, tiếc là ko có túi trước thui ạ.",1
Bộ đồ ok mà size L hơi bị rộng ý ạ.,1
"Áo bị lệch vai, một bên to hơn bên kia.",1
"Chất vải ok nha, đẹp lắm ạ",1
Mua lố 1 size là auto bóp mỡ lun ạ kaka,1
"áo đen mới giặt xong bị co lại tí mn ạ, mấy cái kia thì chưa thấy j.",1
"Shop thiếu 1 cái quần, mà vải cũng tạm ổn so với giá.",1
"Áo xinh xỉu, mà mình nhận màu vàng thôi nha.",1
"Đặt 3 mà có 2 cái xài ok, còn 1 cái lỗi hai bên vai nặng lun, mà giá thì rẻ, shop phục vụ cũng tốt!",1
Khăn hơi mỏng nha mn,1
"Sản phẩm xịn, đóng gói cẩn thận, giao hàng siêu tốc, quá đáng tiền luôn ạ!",1
"Vải mịn xịn xò, mặc lên người vừa như in lunnnn",1
"Giày thì xinh lắm luôn mà đế với phần thân giày chưa đi đã bung ra, thấy bất tiện với hơi kì kì sao á.",1
Màu hơi khác ảnh xíu nhma shop pv ok lắm nè.,1
"Giao hàng lẹ ghê, mà vải hơi tệ, ko như mong đợi lắm lunnn.",1
"Đóng gói mỗi ví trong túi nilon, kèm hộp giấy xịn có in logo shop (chắc là đồ da shop tự làm chứ ko phải nhập về bán lại đâu).",1
Áo nhận ko giống ảnh lắm ạ.,1
Ảnh sao hàng vậy ạ,1
"Áo thì ok mà quần thì chật ních, m6 70kg mặc chả vừa gì.",1
Nhìn xinh mà chưa xài thử nè ^^,1
Freesize mà hơi bị eo nhó.,1
Xinh xỉu luônnn ❤️,1
"Hàng nhận ko phồng xíu nào, khác xa hình web luôn á.",1
"ưng lắm lun, giá cx hợp lý ghê",1
"Chất vải ok lắm mn, giá này là hời rùi á, mà áo này form hơi kén ng nha, ai tầm 55kg vs cao trên m65 mặc mới xinh.",1
"Ship nhầm 2 đôi 43 lunnnn. Nhưng ko sao, mang luôn khỏi tặng nè :))",1
Pin xài có trâu như quảng cáo ko ạ 😅.,1
Chất liệu may hơi bị lởm đó ạ.,1
"Chất lượng sản phẩm ok lắm nha mn, nên mua nha.",1
"Váy xinh lắmm mà eo tui nhỏ nên hơi bị rộng xíu thuii, nma okela lắm ạ.",1
"Hình sao thì hàng y vậy mà vải hơi mỏng. Đúng là tiền nào của nấy, mà giao hàng cũng lẹ ghê.",1
"Okela, shop tư vấn nhiệt tình, hàng chất lượng mà giá lại phải chăng nữa, quá hời lun á.",1
áo mỏng hơn so với hình quảng cáo á shop ơi,1
Chưa trồng nên chưa biết có tốt ko ạ.,1
"Quần nhận rùi mà bị rách á, ko ổn tí nào.",1
"Áo xinh xỉu mà form hơi bự, tui mặc cổ hơi bị lỏng xíu á 😅",1
Giá này quá hợp lý so với chất lượng lun á.,1
Kiểu dáng thì y hình mà vải vs màu thì khác xa lun á shop ơi 🥲,1
"Áo y hình nha, vải cũng ok lắm nè.",1
Áo dơ quá shop ơi.,1
"Ok shop ơi, lần sau nhớ để ý hơn nha.",1
Áo xinh xỉu lunnn 😍,1
"Hàng điện tử mà shop bán ko có bill hay phiếu BH gì đi kèm, hơi rén nha mn.",1
"Sản phẩm xài ok, giao hàng cx ok, đóng gói cx ok, nói chung là tạm ạ.",1
Nhưng mà chất vải áo này hong có dày dặn bằng cái áo 65k mình vẫn hay mua lun ý.,1
"Vải mỏng dính à, hơi hụt hẫng ghê.",1
Giày bị chật quá đi ko vừa mn ơi 😭,1
Màu thì sai rùi mà vải thì ok nè.,1
Chất vải hơi bí xíu á,1
Giá này mà ok á.,1
Cái tay áo này hơi khó cử động xíu ạ,1
Có đồ bầu k ạ.,1
Nói gì giờ ta.,1
